instance,cell_type,x_um,y_um
sky130_fd_sc_hd__tapvpwrvgnd_1_112,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,55.76
sky130_fd_sc_hd__tapvpwrvgnd_1_113,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,55.76
sky130_fd_sc_hd__tapvpwrvgnd_1_114,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,55.76
sky130_fd_sc_hd__tapvpwrvgnd_1_115,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,55.76
sky130_fd_sc_hd__tapvpwrvgnd_1_116,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,55.76
sky130_fd_sc_hd__tapvpwrvgnd_1_117,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_118,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_119,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_120,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_121,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_122,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,58.480000000000004
sky130_fd_sc_hd__tapvpwrvgnd_1_123,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_124,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_125,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_126,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_127,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_128,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_129,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,61.2
sky130_fd_sc_hd__tapvpwrvgnd_1_130,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_131,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_132,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_133,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_134,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_135,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,63.92
sky130_fd_sc_hd__tapvpwrvgnd_1_136,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_137,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_138,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_139,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_140,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_141,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_142,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,66.64
sky130_fd_sc_hd__tapvpwrvgnd_1_143,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_144,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_145,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_146,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_147,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_148,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,69.36
sky130_fd_sc_hd__tapvpwrvgnd_1_149,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_150,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_151,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_152,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_153,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_154,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_155,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,72.08
sky130_fd_sc_hd__tapvpwrvgnd_1_156,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_157,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_158,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_159,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_160,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_161,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,74.8
sky130_fd_sc_hd__tapvpwrvgnd_1_162,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_163,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_164,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_165,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_166,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_167,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_168,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,77.52
sky130_fd_sc_hd__tapvpwrvgnd_1_169,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_170,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_171,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_172,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_173,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_174,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,80.24000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_175,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_176,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_177,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_178,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_179,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_180,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_181,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,82.96000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_182,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_183,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_184,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_185,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_186,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_187,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,85.68
sky130_fd_sc_hd__tapvpwrvgnd_1_188,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_189,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_190,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_191,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_192,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_193,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_194,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,88.4
sky130_fd_sc_hd__tapvpwrvgnd_1_195,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_196,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_197,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_198,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_199,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_200,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,91.12
sky130_fd_sc_hd__tapvpwrvgnd_1_201,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_202,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_203,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_204,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_205,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_206,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_207,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,93.84
sky130_fd_sc_hd__tapvpwrvgnd_1_208,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_209,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_210,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_211,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_212,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_213,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,96.56
sky130_fd_sc_hd__tapvpwrvgnd_1_214,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_215,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_216,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_217,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_218,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_219,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_220,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,99.28
sky130_fd_sc_hd__tapvpwrvgnd_1_221,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_222,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_223,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_224,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_225,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_226,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,102.0
sky130_fd_sc_hd__tapvpwrvgnd_1_227,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_228,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_229,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_230,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_231,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_232,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_233,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,104.72
sky130_fd_sc_hd__tapvpwrvgnd_1_234,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_235,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_236,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_237,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_238,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_239,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,107.44
sky130_fd_sc_hd__tapvpwrvgnd_1_240,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_241,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_242,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_243,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_244,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_245,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_246,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,110.16
sky130_fd_sc_hd__tapvpwrvgnd_1_247,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_248,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_249,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_250,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_251,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_252,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,112.88000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_253,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_254,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_255,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_256,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_257,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_258,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_259,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,115.60000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_260,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_261,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_262,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_263,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_264,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_265,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,118.32000000000001
sky130_fd_sc_hd__tapvpwrvgnd_1_266,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_267,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_268,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_269,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_270,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_271,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_272,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,121.04
sky130_fd_sc_hd__tapvpwrvgnd_1_273,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_274,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_275,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_276,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_277,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_278,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,123.76
sky130_fd_sc_hd__tapvpwrvgnd_1_279,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_280,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_281,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_282,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_283,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_284,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_285,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,126.48000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_286,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_287,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_288,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_289,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_290,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_291,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,129.20000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_292,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_293,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_294,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_295,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_296,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_297,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_298,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,131.92000000000002
sky130_fd_sc_hd__tapvpwrvgnd_1_299,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_300,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_301,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_302,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_303,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_304,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,134.64
sky130_fd_sc_hd__tapvpwrvgnd_1_305,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_306,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_307,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_308,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_309,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_310,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_311,sky130_fd_sc_hd__tapvpwrvgnd_1,177.79000000000002,137.36
sky130_fd_sc_hd__tapvpwrvgnd_1_312,sky130_fd_sc_hd__tapvpwrvgnd_1,36.11,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_313,sky130_fd_sc_hd__tapvpwrvgnd_1,61.870000000000005,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_314,sky130_fd_sc_hd__tapvpwrvgnd_1,87.63000000000001,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_315,sky130_fd_sc_hd__tapvpwrvgnd_1,113.39,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_316,sky130_fd_sc_hd__tapvpwrvgnd_1,139.15000000000003,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_317,sky130_fd_sc_hd__tapvpwrvgnd_1,164.91000000000003,140.07999999999998
sky130_fd_sc_hd__tapvpwrvgnd_1_318,sky130_fd_sc_hd__tapvpwrvgnd_1,23.229999999999997,142.8
sky130_fd_sc_hd__tapvpwrvgnd_1_319,sky130_fd_sc_hd__tapvpwrvgnd_1,48.989999999999995,142.8
sky130_fd_sc_hd__tapvpwrvgnd_1_320,sky130_fd_sc_hd__tapvpwrvgnd_1,74.75,142.8
sky130_fd_sc_hd__tapvpwrvgnd_1_321,sky130_fd_sc_hd__tapvpwrvgnd_1,100.51,142.8
sky130_fd_sc_hd__tapvpwrvgnd_1_322,sky130_fd_sc_hd__tapvpwrvgnd_1,126.27000000000001,142.8
sky130_fd_sc_hd__tapvpwrvgnd_1_323,sky130_fd_sc_hd__tapvpwrvgnd_1,152.03000000000003,142.8
