mode,cyc,Q,D,A_N,B,and4_A,and4_C,inv10_A,a32o_X,or3_A,or3_X,A3,inv10_Y,nor2_Y,nor2_B,o21a,inv7_A,and4_X
"I2win_r09_off4,8_d4",8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r09_off4,8_d4",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",14,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",15,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",16,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",17,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",18,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",19,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r09_off4,8_d4",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",23,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",24,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",25,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",26,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",27,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",28,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",29,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",30,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r09_off4,8_d4",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",33,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",34,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",35,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",36,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",37,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",38,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",39,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",40,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",41,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r09_off4,8_d4",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",45,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",46,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",47,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",48,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",49,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",50,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",51,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",52,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r09_off4,8_d4",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",55,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",56,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",57,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",58,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",59,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",60,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",61,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",62,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",63,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r09_off4,8_d4",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",66,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",67,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",68,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",69,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",70,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",71,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",72,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",73,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r09_off4,8_d4",74,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r09_off4,8_d4",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",77,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",78,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",79,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",80,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r09_off4,8_d4",81,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",82,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",83,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",84,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r09_off4,8_d4",85,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r09_off4,8_d4",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",91,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",92,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",93,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",94,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",95,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",96,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r09_off4,8_d4",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",100,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",101,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",102,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",103,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",104,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",105,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",106,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",107,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r09_off4,8_d4",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",111,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",112,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",113,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r09_off4,8_d4",114,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r09_off4,8_d4",115,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",116,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",117,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r09_off4,8_d4",118,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r09_off4,8_d4",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r09_off4,8_d4",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r10_off1,5_d4",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",5,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r10_off1,5_d4",6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",7,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",12,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",13,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",14,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",15,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",16,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r10_off1,5_d4",17,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",18,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",19,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",23,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",24,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",25,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",26,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",27,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r10_off1,5_d4",28,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",29,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",30,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",33,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",34,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",35,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",36,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",37,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",38,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r10_off1,5_d4",39,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",41,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",42,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",43,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",45,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",46,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",47,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",48,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",49,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r10_off1,5_d4",50,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",51,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",52,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",53,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",54,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",55,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",56,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",57,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",58,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",59,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",60,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
"I2win_r10_off1,5_d4",61,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",62,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",63,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",64,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",65,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",66,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",67,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",68,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",69,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",70,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
"I2win_r10_off1,5_d4",71,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"I2win_r10_off1,5_d4",72,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",73,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",74,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",75,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",76,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",77,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
"I2win_r10_off1,5_d4",78,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",79,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",80,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",81,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"I2win_r10_off1,5_d4",82,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r10_off1,5_d4",83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",84,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",85,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",86,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",88,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",89,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",90,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",91,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",92,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",93,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r10_off1,5_d4",94,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",95,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",96,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",97,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",98,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",99,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",100,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",101,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",102,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",103,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",104,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"I2win_r10_off1,5_d4",105,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",106,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",107,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",108,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",109,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",110,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"I2win_r10_off1,5_d4",111,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"I2win_r10_off1,5_d4",112,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",113,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",114,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"I2win_r10_off1,5_d4",115,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"I2win_r10_off1,5_d4",116,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r10_off1,5_d4",117,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r10_off1,5_d4",118,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r10_off1,5_d4",119,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r10_off1,5_d4",120,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"I2win_r11_off4,7_d3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r11_off4,7_d3",5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r11_off4,7_d3",6,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r11_off4,7_d3",7,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r11_off4,7_d3",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",9,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",10,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",14,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",15,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"I2win_r11_off4,7_d3",16,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r11_off4,7_d3",17,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
"I2win_r11_off4,7_d3",18,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"I2win_r11_off4,7_d3",19,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",20,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",21,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",22,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",23,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",24,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",25,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",26,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
"I2win_r11_off4,7_d3",27,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r11_off4,7_d3",28,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
"I2win_r11_off4,7_d3",29,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
"I2win_r11_off4,7_d3",30,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",31,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
"I2win_r11_off4,7_d3",32,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
